message;severity;node;stamp;location
"Goal failed";"40";"bt_navigator";"1748015088.663394577";"/opt/ros/jazzy/include/nav2_behavior_tree/bt_action_server_impl.hpp:executeCallback:319"
"[navigate_to_pose] [ActionServer] Aborting handle.";"30";"bt_navigator";"1748015088.663293574";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015088.635622162";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.82, 25.19) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015088.635589837";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015088.635547343";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015088.635522377";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1024, 1903) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015088.635475860";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015088.635392798";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received request to clear entirely the global_costmap";"20";"global_costmap.global_costmap";"1748015088.473594976";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015088.454200513";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.78, 25.18) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015088.454158792";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015088.454123324";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015088.454095140";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1023, 1903) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015088.454047166";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015088.453959373";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"spin completed successfully";"20";"behavior_server";"1748015088.434185827";"./include/nav2_behaviors/timed_behavior.hpp:execute:265"
"Turning 1.57 for spin behavior.";"20";"behavior_server";"1748015086.633931096";"./plugins/spin.cpp:onRun:89"
"Running spin";"20";"behavior_server";"1748015086.633820651";"./include/nav2_behaviors/timed_behavior.hpp:execute:213"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015086.618333329";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.69, 25.17) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015086.618302872";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015086.618265356";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015086.618237735";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1021, 1903) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015086.618185013";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015086.618087622";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received request to clear entirely the global_costmap";"20";"global_costmap.global_costmap";"1748015085.646023223";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015085.633041285";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.69, 25.17) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015085.633004834";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015085.632962986";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015085.632930017";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1021, 1903) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015085.632870814";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015085.632770364";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"[follow_path] [ActionServer] Client requested to cancel the goal. Cancelling.";"20";"controller_server";"1748015084.691392071";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:info_msg:603"
"Cancellation was successful. Stopping the robot.";"20";"controller_server";"1748015084.691296319";"./src/controller_server.cpp:computeControl:493"
"Received request to clear entirely the global_costmap";"20";"global_costmap.global_costmap";"1748015084.671273466";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"Received request to clear entirely the local_costmap";"20";"local_costmap.local_costmap";"1748015084.670981132";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"Failed to get result for follow_path in node halt!";"40";"bt_navigator_navigate_to_pose_rclcpp_node";"1748015084.670759778";"./include/nav2_behavior_tree/bt_action_node.hpp:halt:326"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015084.632741545";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.72, 25.14) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015084.632709407";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015084.632674680";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015084.632646759";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1022, 1902) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015084.632594724";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015084.632499917";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received request to clear entirely the global_costmap";"20";"global_costmap.global_costmap";"1748015084.170577221";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015084.151267226";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.80, 25.06) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015084.151227900";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015084.151176795";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015084.151138325";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1024, 1901) <218> --> (939, 2227) <0>";"20";"planner_server";"1748015084.151070839";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015084.150962600";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received a goal, begin computing control effort.";"20";"controller_server";"1748015083.140801862";"./src/controller_server.cpp:computeControl:446"
"Replanning trajectory (1026, 1898) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015083.081125416";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015083.081029083";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"backup completed successfully";"20";"behavior_server";"1748015083.061328841";"./include/nav2_behaviors/timed_behavior.hpp:execute:265"
"Running backup";"20";"behavior_server";"1748015080.660982340";"./include/nav2_behaviors/timed_behavior.hpp:execute:213"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015080.643799159";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.72, 25.14) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015080.643770034";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015080.643734280";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015080.643710425";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1022, 1902) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015080.643662565";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015080.643582277";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received request to clear entirely the global_costmap";"20";"global_costmap.global_costmap";"1748015080.490699500";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015080.471701132";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.72, 25.14) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015080.471654058";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015080.471588195";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015080.471529881";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1022, 1902) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015080.471448568";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015080.471299215";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"wait completed successfully";"20";"behavior_server";"1748015080.460043198";"./include/nav2_behaviors/timed_behavior.hpp:execute:265"
"[follow_path] [ActionServer] Client requested to cancel the goal. Cancelling.";"20";"controller_server";"1748015074.679632082";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:info_msg:603"
"Cancellation was successful. Stopping the robot.";"20";"controller_server";"1748015074.679562393";"./src/controller_server.cpp:computeControl:493"
"Running wait";"20";"behavior_server";"1748015074.659720702";"./include/nav2_behaviors/timed_behavior.hpp:execute:213"
"Failed to get result for follow_path in node halt!";"40";"bt_navigator_navigate_to_pose_rclcpp_node";"1748015074.658950981";"./include/nav2_behavior_tree/bt_action_node.hpp:halt:326"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015074.621200618";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.72, 25.10) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015074.621189740";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015074.621176719";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015074.621169237";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1022, 1902) <253> --> (939, 2227) <0>";"20";"planner_server";"1748015074.621147007";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015074.621090625";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received request to clear entirely the global_costmap";"20";"global_costmap.global_costmap";"1748015074.408862139";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"[compute_path_to_pose] [ActionServer] Aborting handle.";"30";"planner_server";"1748015074.389300910";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"GridBased plugin failed to plan from (4.76, 25.07) to (0.58, 41.35): \"GridBased generated a empty path\"";"30";"planner_server";"1748015074.389269383";"./src/planner_server.cpp:exceptionWarning:751"
"Planning algorithm GridBased failed to generate a valid path to (0.58, 41.35)";"30";"planner_server";"1748015074.389217580";"./src/planner_server.cpp:validatePath:360"
"Empty path generated, probably wrong localization";"30";"planner_server";"1748015074.389180398";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:427"
"Replanning trajectory (1023, 1901) <236> --> (939, 2227) <0>";"20";"planner_server";"1748015074.389061135";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015074.388978891";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015073.379556378";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1898) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015073.339317013";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015073.339223539";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015072.379529900";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1029, 1895) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015072.299766382";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015072.299608912";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015071.329558000";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1028, 1895) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015071.259498552";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015071.259396487";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015070.279610508";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1028, 1895) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015070.229348153";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015070.229247482";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015069.229541629";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1028, 1894) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015069.179312848";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015069.179218660";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015068.179533103";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1027, 1894) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015068.139182506";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015068.139104396";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received a goal, begin computing control effort.";"20";"controller_server";"1748015067.129088672";"./src/controller_server.cpp:computeControl:446"
"Replanning trajectory (1027, 1894) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015067.089078921";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015067.088988807";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"spin completed successfully";"20";"behavior_server";"1748015067.069850159";"./include/nav2_behaviors/timed_behavior.hpp:execute:265"
"Turning 1.57 for spin behavior.";"20";"behavior_server";"1748015065.369554076";"./plugins/spin.cpp:onRun:89"
"Running spin";"20";"behavior_server";"1748015065.369290032";"./include/nav2_behaviors/timed_behavior.hpp:execute:213"
"[follow_path] [ActionServer] Aborting handle.";"30";"controller_server";"1748015065.349728786";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"Failed to make progress";"40";"controller_server";"1748015065.349636643";"./src/controller_server.cpp:computeControl:552"
"Passing new path to controller.";"20";"controller_server";"1748015064.749741594";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015064.669102197";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015064.669021391";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015063.699654710";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015063.619144721";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015063.619058869";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015062.649660503";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015062.569176922";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015062.569086505";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015061.599622438";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015061.539349868";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015061.539249454";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015060.549682224";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015060.499159130";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015060.499055529";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015059.499605877";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015059.449421933";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015059.449323375";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015058.449709579";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015058.389296733";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015058.389207142";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015057.399630296";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015057.349837122";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015057.349681668";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015056.349644991";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015056.289087819";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015056.289029899";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015055.299626037";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015055.249266721";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015055.249185632";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015054.249648266";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015054.179045870";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015054.179001424";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Received a goal, begin computing control effort.";"20";"controller_server";"1748015053.499325227";"./src/controller_server.cpp:computeControl:446"
"Received request to clear entirely the local_costmap";"20";"local_costmap.local_costmap";"1748015053.498884521";"./src/clear_costmap_service.cpp:clearEntireCallback:95"
"[follow_path] [ActionServer] Aborting handle.";"30";"controller_server";"1748015053.479841222";"/opt/ros/jazzy/include/nav2_util/nav2_util/simple_action_server.hpp:warn_msg:633"
"Failed to make progress";"40";"controller_server";"1748015053.479710994";"./src/controller_server.cpp:computeControl:552"
"Passing new path to controller.";"20";"controller_server";"1748015053.179678984";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015053.139133054";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015053.139091493";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015052.179662125";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015052.079227968";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015052.079099886";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015051.079668913";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015051.039234893";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015051.039161479";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015050.029662285";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015049.989358496";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015049.989237942";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015048.979655319";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015048.949177944";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015048.949076776";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015047.979679675";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015047.909013799";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015047.908934343";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015046.929730373";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015046.878969424";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015046.878894912";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015045.879692537";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015045.819534940";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
"Replanning started";"20";"planner_server";"1748015045.819401732";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:398"
"Passing new path to controller.";"20";"controller_server";"1748015044.829657778";"./src/controller_server.cpp:updateGlobalPath:703"
"Replanning trajectory (1026, 1893) <0> --> (939, 2227) <0>";"20";"planner_server";"1748015044.779348137";"/root/ff_ws/src/DStar-Trajectory-Planner/src/trajectory_planner_plugin.cpp:createPlan:419"
